activity_id,activity_name,category,location,price,weather,popularity,duration,profile,season,compatibility_score,description
48597,Concert international à Tozeur,entertainment,Tozeur,68.06,Chaud,95,3,familial,automne,74.2,"Concert international à Tozeur — Une activité entertainment exceptionnelle à Tozeur, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
58586,Sortie en bateau à Rome,entertainment,Rome,267.99,Frais,49,4,couple,hiver,77.46,"Sortie en bateau à Rome — Une activité entertainment exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
8064,Plongée sous-marine à Hammamet,adventure,Hammamet,134.53,Tempéré,98,1,couple,printemps,63.31,"Plongée sous-marine à Hammamet — Une activité adventure exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
21053,Soirée street food à Lisbon,gastronomy,Lisbon,289.75,Pluvieux,66,5,groupe,automne,68.21,"Soirée street food à Lisbon — Une activité gastronomy exceptionnelle à Lisbon, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
30488,Sortie en bateau à Tokyo,entertainment,Tokyo,244.51,Ensoleillé,85,4,familial,été,67.28,"Sortie en bateau à Tokyo — Une activité entertainment exceptionnelle à Tokyo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
7529,Kayak en mer à Kef,adventure,Kef,256.62,Frais,86,6,familial,été,61.54,"Kayak en mer à Kef — Une activité adventure exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
9936,Visite du marché central de Singapore,gastronomy,Singapore,126.69,Ensoleillé,65,4,couple,automne,87.02,"Visite du marché central de Singapore — Une activité gastronomy exceptionnelle à Singapore, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
31355,Visite du marché central de Paris,gastronomy,Paris,73.51,Frais,95,6,familial,hiver,68.82,"Visite du marché central de Paris — Une activité gastronomy exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
48002,Plongée sous-marine à Singapore,adventure,Singapore,31.29,Pluvieux,77,4,couple,printemps,89.71,"Plongée sous-marine à Singapore — Une activité adventure exceptionnelle à Singapore, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
49676,Parapente au-dessus de Tunis,adventure,Tunis,244.16,Frais,57,5,groupe,hiver,94.71,"Parapente au-dessus de Tunis — Une activité adventure exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
49980,Cours de cuisine locale à Mexico City,gastronomy,Mexico City,194.08,Frais,98,2,couple,été,86.54,"Cours de cuisine locale à Mexico City — Une activité gastronomy exceptionnelle à Mexico City, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
34357,Balade dans la réserve naturelle de Sydney,nature,Sydney,246.4,Ensoleillé,78,1,familial,automne,96.9,"Balade dans la réserve naturelle de Sydney — Une activité nature exceptionnelle à Sydney, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
38896,Soirée musicale à Seoul,entertainment,Seoul,57.21,Frais,69,2,solo,été,64.14,"Soirée musicale à Seoul — Une activité entertainment exceptionnelle à Seoul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
46281,Parapente au-dessus de Rome,adventure,Rome,198.84,Tempéré,49,5,solo,printemps,69.56,"Parapente au-dessus de Rome — Une activité adventure exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
9074,Parapente au-dessus de Monastir,adventure,Monastir,42.42,Ensoleillé,64,4,couple,été,98.75,"Parapente au-dessus de Monastir — Une activité adventure exceptionnelle à Monastir, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24962,Safari d’aventure près de Hammamet,adventure,Hammamet,102.27,Pluvieux,61,6,familial,automne,78.96,"Safari d’aventure près de Hammamet — Une activité adventure exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
477,Dîner étoilé au cœur de Tabarka,gastronomy,Tabarka,158.13,Frais,86,6,couple,hiver,83.86,"Dîner étoilé au cœur de Tabarka — Une activité gastronomy exceptionnelle à Tabarka, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
16359,Atelier d’artisanat local à Cape Town,culture,Cape Town,162.29,Tempéré,81,2,familial,automne,98.67,"Atelier d’artisanat local à Cape Town — Une activité culture exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24840,Excursion en quad à Paris,adventure,Paris,105.76,Pluvieux,65,3,familial,hiver,70.8,"Excursion en quad à Paris — Une activité adventure exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24916,Soirée street food à London,gastronomy,London,33.02,Chaud,41,2,groupe,printemps,94.45,"Soirée street food à London — Une activité gastronomy exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
15360,Spectacle folklorique à Bangkok,culture,Bangkok,98.28,Pluvieux,44,4,solo,été,74.02,"Spectacle folklorique à Bangkok — Une activité culture exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
16243,Cinéma en plein air à Istanbul,entertainment,Istanbul,24.89,Chaud,87,4,solo,automne,60.06,"Cinéma en plein air à Istanbul — Une activité entertainment exceptionnelle à Istanbul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
33822,Balade dans la réserve naturelle de Los Angeles,nature,Los Angeles,10.92,Pluvieux,78,5,solo,hiver,86.02,"Balade dans la réserve naturelle de Los Angeles — Une activité nature exceptionnelle à Los Angeles, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
31936,Soirée musicale à Madrid,entertainment,Madrid,130.98,Tempéré,74,4,familial,automne,87.72,"Soirée musicale à Madrid — Une activité entertainment exceptionnelle à Madrid, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
48298,Festival culturel annuel à New York,culture,New York,151.06,Chaud,43,4,solo,automne,83.72,"Festival culturel annuel à New York — Une activité culture exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
25312,Spectacle de danse contemporaine à Bangkok,entertainment,Bangkok,206.21,Frais,77,2,solo,automne,75.1,"Spectacle de danse contemporaine à Bangkok — Une activité entertainment exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
4403,Croisière écologique à Tozeur,nature,Tozeur,103.78,Ensoleillé,46,3,familial,hiver,77.81,"Croisière écologique à Tozeur — Une activité nature exceptionnelle à Tozeur, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
52612,Parapente au-dessus de Toronto,adventure,Toronto,224.0,Frais,48,5,familial,hiver,83.97,"Parapente au-dessus de Toronto — Une activité adventure exceptionnelle à Toronto, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
27693,Observation des oiseaux à Madrid,nature,Madrid,217.84,Tempéré,72,1,groupe,hiver,66.47,"Observation des oiseaux à Madrid — Une activité nature exceptionnelle à Madrid, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
36475,Spectacle folklorique à Paris,culture,Paris,236.49,Ensoleillé,86,6,familial,printemps,87.08,"Spectacle folklorique à Paris — Une activité culture exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
33604,Excursion en quad à Lisbon,adventure,Lisbon,148.65,Tempéré,89,6,groupe,printemps,83.18,"Excursion en quad à Lisbon — Une activité adventure exceptionnelle à Lisbon, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24220,Visite du jardin botanique de Zarzis,nature,Zarzis,199.6,Frais,47,3,couple,été,98.69,"Visite du jardin botanique de Zarzis — Une activité nature exceptionnelle à Zarzis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
41146,Randonnée dans les montagnes de Athens,adventure,Athens,33.45,Ensoleillé,51,5,familial,automne,82.36,"Randonnée dans les montagnes de Athens — Une activité adventure exceptionnelle à Athens, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
31169,Safari d’aventure près de Dubai,adventure,Dubai,204.72,Tempéré,53,6,groupe,hiver,73.62,"Safari d’aventure près de Dubai — Une activité adventure exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
31383,Découverte du vieux centre historique de Sousse,culture,Sousse,87.62,Chaud,74,6,groupe,été,65.99,"Découverte du vieux centre historique de Sousse — Une activité culture exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
57528,Dîner étoilé au cœur de Singapore,gastronomy,Singapore,202.91,Pluvieux,93,1,familial,printemps,84.12,"Dîner étoilé au cœur de Singapore — Une activité gastronomy exceptionnelle à Singapore, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
48273,Parapente au-dessus de Kairouan,adventure,Kairouan,181.43,Ensoleillé,41,6,solo,printemps,81.97,"Parapente au-dessus de Kairouan — Une activité adventure exceptionnelle à Kairouan, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
23535,Cinéma en plein air à Tozeur,entertainment,Tozeur,193.9,Tempéré,83,3,solo,automne,72.15,"Cinéma en plein air à Tozeur — Une activité entertainment exceptionnelle à Tozeur, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
45164,Visite du musée national de Kairouan,culture,Kairouan,208.44,Ensoleillé,48,6,solo,été,86.58,"Visite du musée national de Kairouan — Une activité culture exceptionnelle à Kairouan, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
5875,Soirée musicale à Hammamet,entertainment,Hammamet,238.42,Tempéré,57,3,couple,printemps,69.44,"Soirée musicale à Hammamet — Une activité entertainment exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
30089,Croisière écologique à Monastir,nature,Monastir,27.75,Pluvieux,94,6,couple,été,97.84,"Croisière écologique à Monastir — Une activité nature exceptionnelle à Monastir, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
59053,Spectacle folklorique à Lisbon,culture,Lisbon,134.86,Pluvieux,63,5,couple,printemps,61.44,"Spectacle folklorique à Lisbon — Une activité culture exceptionnelle à Lisbon, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
17180,Cours de cuisine locale à Tozeur,gastronomy,Tozeur,148.97,Chaud,80,3,groupe,hiver,90.38,"Cours de cuisine locale à Tozeur — Une activité gastronomy exceptionnelle à Tozeur, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
45514,Soirée street food à Tozeur,gastronomy,Tozeur,162.2,Ensoleillé,55,6,groupe,printemps,85.86,"Soirée street food à Tozeur — Une activité gastronomy exceptionnelle à Tozeur, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
39997,Parapente au-dessus de Madrid,adventure,Madrid,182.72,Pluvieux,40,1,solo,hiver,78.3,"Parapente au-dessus de Madrid — Une activité adventure exceptionnelle à Madrid, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
8479,Observation des oiseaux à Sousse,nature,Sousse,245.01,Ensoleillé,94,5,familial,été,60.33,"Observation des oiseaux à Sousse — Une activité nature exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
36199,Croisière écologique à Singapore,nature,Singapore,96.21,Ensoleillé,43,4,couple,automne,95.86,"Croisière écologique à Singapore — Une activité nature exceptionnelle à Singapore, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
50197,Dîner étoilé au cœur de Amsterdam,gastronomy,Amsterdam,158.35,Tempéré,46,6,solo,été,72.19,"Dîner étoilé au cœur de Amsterdam — Une activité gastronomy exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
52353,Randonnée dans les montagnes de New York,adventure,New York,131.84,Ensoleillé,47,1,solo,été,78.71,"Randonnée dans les montagnes de New York — Une activité adventure exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
52626,Visite du jardin botanique de Mahdia,nature,Mahdia,74.0,Tempéré,40,3,groupe,printemps,97.8,"Visite du jardin botanique de Mahdia — Une activité nature exceptionnelle à Mahdia, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
37789,Croisière écologique à Rio de Janeiro,nature,Rio de Janeiro,223.77,Tempéré,56,4,groupe,été,82.42,"Croisière écologique à Rio de Janeiro — Une activité nature exceptionnelle à Rio de Janeiro, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
